"","Wavelength","Emission"
"253",602,93.205899000168
"254",603,93.333297967911
"255",604,93.60179901123
"256",605,93.821597099304
"257",606,94.106602668762
"258",607,94.414800405502
"259",608,94.744700193405
"260",609,95.038098096848
"261",610,95.086097717285
"262",611,95.350801944733
"263",612,95.392400026321
"264",613,95.344698429108
"265",614,95.222598314285
"266",615,95.031398534775
"267",616,94.708901643753
"268",617,94.488900899887
"269",618,94.248700141907
"270",619,94.01770234108
"271",620,93.913197517395
"272",621,93.768298625946
"273",622,93.67790222168
"274",623,93.689501285553
"275",624,93.715900182724
"276",625,93.697798252106
"277",626,93.773400783539
"278",627,93.988502025604
"279",628,94.175499677658
"280",629,94.406402111053
"281",630,94.461297988892
"282",631,94.676798582077
"283",632,94.864898920059
"284",633,94.93870139122
"285",634,94.925600290298
"286",635,94.861298799515
"287",636,94.909697771072
"288",637,94.784897565842
"289",638,94.675099849701
"290",639,94.411897659302
"291",640,94.092500209808
"292",641,93.904000520706
"293",642,93.552201986313
"294",643,93.388700485229
"295",644,93.217498064041
"296",645,92.923802137375
"297",646,92.633998394012
"298",647,92.470800876617
"299",648,92.44350194931
"300",649,92.480498552322
"301",650,92.498099803925
"302",651,92.713797092438
"303",652,92.806500196457
"304",653,92.956602573395
"305",654,93.126499652863
"306",655,93.426197767258
"307",656,93.589097261429
"308",657,93.787097930908
"309",658,93.910199403763
"310",659,93.961000442505
"311",660,94.166398048401
"312",661,94.214302301407
"313",662,94.112700223923
"314",663,94.058001041412
"315",664,94.073498249054
"316",665,94.030797481537
"317",666,93.843102455139
"318",667,93.621999025345
"319",668,93.340599536896
"320",669,93.131500482559
"321",670,92.844998836517
"322",671,92.591500282288
"323",672,92.27089881897
"324",673,92.146402597427
"325",674,92.13359951973
"326",675,92.009502649307
"327",676,91.914498806
"328",677,91.907101869583
"329",678,91.894102096558
"330",679,91.952002048492
"331",680,92.048400640488
"332",681,92.245900630951
"333",682,92.360502481461
"334",683,92.515802383423
"335",684,92.652398347855
"336",685,92.810797691345
"337",686,92.989200353622
"338",687,93.235099315643
"339",688,93.469101190567
"340",689,93.781501054764
"341",690,94.077897071838
"342",691,94.267100095749
"343",692,94.456398487091
"344",693,94.531202316284
"345",694,94.65479850769
"346",695,94.767898321152
"347",696,94.757199287415
"348",697,94.716399908066
"349",698,94.71390247345
"350",699,94.627100229263
"351",700,94.591099023819
"352",701,94.551998376846
"353",702,94.391602277756
"354",703,94.265997409821
"355",704,94.212597608566
"356",705,94.095897674561
"357",706,94.024401903152
"358",707,93.929898738861
"359",708,93.877500295639
"360",709,93.832498788834
"361",710,93.826997280121
"362",711,93.796098232269
"363",712,93.847501277924
"364",713,93.883401155472
"365",714,93.948000669479
"366",715,94.030398130417
"367",716,94.175499677658
"368",717,94.273400306702
"369",718,94.350397586823
"370",719,94.455498456955
"371",720,94.599997997284
"372",721,94.700598716736
"373",722,94.789397716522
"374",723,94.844001531601
"375",724,94.890701770782
"376",725,94.857501983643
"377",726,94.839000701904
"378",727,94.737499952316
"379",728,94.635701179504
"380",729,94.506299495697
"381",730,94.327801465988
"382",731,94.232499599457
"383",732,94.177597761154
"384",733,94.103801250458
"385",734,94.045102596283
"386",735,93.974900245667
"387",736,93.914502859116
"388",737,93.86739730835
"389",738,93.791502714157
"390",739,93.758600950241
"391",740,93.623197078705
"392",741,93.684899806976
"393",742,93.61720085144
"394",743,93.741798400879
"395",744,93.907302618027
"396",745,93.819499015808
"397",746,93.811899423599
"398",747,94.050699472427
"399",748,93.950998783112
"400",749,94.066202640533
"401",750,94.188398122787
"402",751,94.144797325134
"403",752,94.245797395706
"404",753,94.350999593735
"405",754,94.429498910904
"406",755,94.378501176834
"407",756,94.432497024536
"408",757,94.342201948166
"409",758,94.405698776245
"410",759,94.300901889801
"411",760,94.152402877808
"412",761,94.119101762772
"413",762,94.158899784088
"414",763,93.952798843384
"415",764,93.822300434113
"416",765,93.738400936127
"417",766,93.681699037552
"418",767,93.497902154922
"419",768,93.32879781723
"420",769,93.165802955627
"421",770,92.984002828598
"422",771,92.913597822189
"423",772,92.858797311783
"424",773,92.829298973083
"425",774,92.842000722885
"426",775,92.771297693253
"427",776,92.74839758873
"428",777,92.728197574615
"429",778,92.749798297882
"430",779,92.793101072311
"431",780,92.798399925232
"432",781,92.918801307678
"433",782,93.052500486374
"434",783,93.165999650955
"435",784,93.297302722931
"436",785,93.465399742126
"437",786,93.643498420715
"438",787,93.769502639771
"439",788,93.946200609207
"440",789,94.156497716904
"441",790,94.278502464294
"442",791,94.424098730087
"443",792,94.54420208931
"444",793,94.653701782227
"445",794,94.693398475647
"446",795,94.711798429489
"447",796,94.725298881531
"448",797,94.794499874115
"449",798,94.426101446152
"450",799,94.536399841309
"451",800,94.392001628876
"452",801,94.253998994827
"453",802,94.133400917053
"454",803,93.956798315048
"455",804,93.794000148773
"456",805,93.650698661804
"457",806,93.506699800491
"458",807,93.362402915955
"459",808,93.182098865509
"460",809,92.955899238586
"461",810,92.81610250473
"462",811,92.703801393509
"463",812,92.608600854874
"464",813,92.574602365494
"465",814,92.463099956512
"466",815,92.348098754883
"467",816,92.317599058151
"468",817,92.295402288437
"469",818,92.34139919281
"470",819,92.454302310944
"471",820,92.661899328232
"472",821,92.806798219681
"473",822,92.92259812355
"474",823,93.047899007797
"475",824,93.222999572754
"476",825,93.33930015564
"477",826,93.484300374985
"478",827,93.640398979187
"479",828,93.846499919891
"480",829,93.983799219131
"481",830,94.028502702713
"482",831,94.156897068024
"483",832,94.334602355957
"484",833,94.496202468872
"485",834,94.630998373032
"486",835,94.728600978851
"487",836,94.847202301025
"488",837,94.87389922142
"489",838,94.807797670364
"490",839,94.788402318954
"491",840,94.805300235748
"492",841,94.75240111351
"493",842,94.671601057053
"494",843,94.604700803757
"495",844,94.559699296951
"496",845,94.489097595215
"497",846,94.418799877167
"498",847,94.374597072601
"499",848,94.321000576019
"500",849,94.210201501846
"501",850,94.030797481537
"502",851,93.872302770615
"503",852,93.771302700043
"504",853,93.633198738098
"505",854,93.556499481201
"506",855,93.475598096848
"507",856,93.388497829437
"508",857,93.262100219727
"509",858,93.26159954071
"510",859,93.292701244354
"511",860,93.309700489044
"512",861,93.272000551224
"513",862,93.300801515579
"514",863,93.350499868393
"515",864,93.466001749039
"516",865,93.49650144577
"517",866,93.586397171021
"518",867,93.7156021595
"519",868,93.803000450134
"520",869,93.88809800148
"521",870,93.991702795029
"522",871,94.141900539398
"523",872,94.265902042389
"524",873,94.373601675034
"525",874,94.452500343323
"526",875,94.552999734879
"527",876,94.624501466751
"528",877,94.711297750473
"529",878,94.713097810745
"530",879,94.692897796631
"531",880,94.677197933197
"532",881,94.656497240067
"533",882,94.628697633743
"534",883,94.575798511505
"535",884,94.508397579193
"536",885,94.536900520325
"537",886,94.509899616241
"538",887,94.532597064972
"539",888,94.381099939346
"540",889,94.27530169487
"541",890,94.236600399017
"542",891,94.248700141907
"543",892,94.227600097656
"544",893,94.030702114105
"545",894,93.889600038528
"546",895,93.740898370743
